,ID,Variable01,Variable02,Variable03,Variable04,Variable05,Variable07,Variable08,Variable09,Variable10,Variable11,Result01,Result02,Result03,Region
1108,258505.0,1.0,1.0,1.0,4.0,812.0,51.70898027050741,0.0,0.01926875402544912,149.98627112401113,17802.541088321952,1.0,0.0,0.0,S
1109,258506.0,2.0,1.5672558603579052,1.0,4.0,653.0,52.0,0.0,0.0077,194.89,25886.0,1.0,1.0,0.0,NE
1110,258507.0,2.0,1.1790269228053831,1.0,4.0,585.0,46.0,5290.0,-0.038,174.8,27430.33692069749,1.0,0.0,0.0,MW
1111,258508.0,2.0,1.2091892378966,1.0,4.0,577.0,67.0,5078.042863876802,-0.0030149280525003474,150.0002223286749,24941.466108996567,1.0,0.0,0.0,S
1112,258509.0,1.0,1.0,1.0,4.0,751.0,28.81290125394739,0.0,0.01466748871859659,294.6348509244942,19648.273810604547,1.0,0.0,0.0,MW
1113,258510.0,2.0,1.404269921818098,1.0,4.0,630.0,56.06649078829048,342.42804650534026,0.010338061446375665,169.3640163258287,24861.643918568254,1.0,0.0,0.0,MW
1114,258511.0,2.0,1.2400574203215038,1.0,4.0,602.0,80.0,8340.0,-0.0056,146.0,26673.32759948079,1.0,0.0,0.0,MT
1115,258512.0,2.0,1.0827197370895114,1.0,4.0,585.0,40.0,5159.495619133072,-0.032203876056571906,170.52764792667418,23524.824316309547,1.0,0.0,0.0,NE
1116,258513.0,2.0,1.004039137136156,1.0,4.0,750.0,26.0,0.0,0.0134,306.57,13786.0,1.0,1.0,0.0,S
1117,258514.0,2.0,1.3354902868237477,1.0,4.0,684.0,46.0,0.0,0.0248,110.28,18838.0,1.0,0.0,0.0,MT
1118,258515.0,2.0,1.5549915691002947,1.0,4.0,670.0,49.0,0.0,0.0751,134.14,17244.0,1.0,1.0,0.0,S
1119,258516.0,2.0,1.01306890003199,1.0,4.0,755.0,52.77670454759776,0.0,0.055882196431849454,153.54240967271323,39949.0,2.0,0.0,0.0,P
1120,258517.0,2.0,1.5759983254012735,1.0,4.0,664.0,58.0,0.0,0.0255,111.55,26526.0,1.0,1.0,0.0,NE
1121,258518.0,1.0,1.0749740944344555,1.0,4.0,716.0,58.07318462929703,3999.0701049461427,0.034512506804584765,284.4294484168359,31187.537140610242,1.0,0.0,0.0,WE
1122,258519.0,1.0,1.0000000107636147,1.0,4.0,753.0,34.977461540504514,572.3151045286738,0.024957047197561703,308.067181065425,32635.3892035455,1.0,0.0,0.0,MT
1123,258520.0,1.0,1.0362904656911203,1.0,4.0,790.0,49.77495299981427,0.0,0.04899583727532792,156.0808851955316,29177.73,1.0,1.0,0.0,WE
1124,258521.0,2.0,1.0275778541600777,1.0,4.0,825.0,43.0,0.0,0.0173,243.75,20962.0,2.0,0.0,0.0,P
1125,258522.0,2.0,1.1655578864235245,1.0,4.0,738.0,42.0,14590.0,-0.0275,557.74,18507.448880588672,1.0,0.0,0.0,MW
1126,258523.0,1.0,1.0,1.0,4.0,586.0,52.85285351069979,5180.0799418439665,-0.006887413970182337,161.31302057140505,28922.661166913567,1.0,0.0,0.0,P
1127,258524.0,2.0,1.6049670485790126,1.0,4.0,653.0,52.0,0.0,-0.0048,210.68,31367.0,1.0,1.0,0.0,P
1128,258525.0,2.0,1.0604602058186294,1.0,4.0,770.0,55.0,0.0,0.0022,130.74,21644.0,1.0,1.0,0.0,MW
1129,258526.0,2.0,1.6112054472329145,1.0,4.0,657.0,35.0,0.0,0.0094,311.43,21531.0,1.0,1.0,0.0,MT
1130,258527.0,2.0,1.212205469740069,1.0,4.0,573.0,71.0,3857.847843906958,0.04260246456530289,140.90976170007204,25132.196209221867,1.0,0.0,0.0,MW
1131,258528.0,2.0,1.1017337828317035,1.0,4.0,739.0,59.0,1180.0,0.1309,237.33,18656.26973880866,1.0,0.0,0.0,P
1132,258529.0,2.0,1.4954107750263017,1.0,4.0,642.0,62.0,0.0,0.0428,163.29,23988.208214229617,1.0,0.0,0.0,NE
1133,258530.0,2.0,1.354528535962168,1.0,4.0,570.0,49.0,3423.1158020416606,0.039346501099651515,135.66384790775746,19779.386536391852,1.0,0.0,0.0,S
1134,258531.0,2.0,1.0567008225592585,1.0,4.0,751.0,37.0,0.0,0.0486,272.99,18803.0,1.0,1.0,0.0,NE
1135,258532.0,2.0,1.0440171435885812,1.0,4.0,803.0,49.0,0.0,0.0117,117.6,17244.0,1.0,1.0,0.0,MT
1136,258533.0,2.0,1.4899390503557892,1.0,4.0,621.0,41.0,3050.0,-0.0358,138.12,14120.0,1.0,1.0,0.0,MW
1137,258534.0,2.0,1.3116575732635918,1.0,4.0,607.0,42.0,4575.460104409632,-0.016636696017834303,141.53310677161892,19967.424452037314,1.0,0.0,0.0,S
1138,258535.0,2.0,2.3759954567402737,1.0,4.0,520.0,51.0,766.2093534886268,0.06656816953626866,117.28310706221909,16420.37058342292,1.0,0.0,0.0,MT
1139,258536.0,2.0,0.9999999698514288,1.0,4.0,640.8654546675136,51.144426507337954,638.3503994604132,0.018688889774641587,141.1973433510693,40422.28104794427,1.0,0.0,0.0,S
1140,258537.0,2.0,1.065415095546684,1.0,4.0,752.0,53.91934039837496,0.0,0.049744117303731114,152.65966324700193,45449.0,1.0,0.0,0.0,PL
1141,258538.0,2.0,1.0715528364995814,1.0,4.0,754.0,69.0,0.0,0.0246,136.06,37603.0,1.0,1.0,0.0,NE
1142,258539.0,2.0,1.3741797426542903,1.0,4.0,601.0,44.59759779815359,5700.0,0.01208503993608812,210.60190371311273,26142.353861461575,1.0,0.0,0.0,WE
1143,258540.0,1.0,1.0,1.0,4.0,754.0,58.51416086272774,3300.0,0.08888792832381522,205.26342443872127,31976.65,2.0,0.0,0.0,S
1144,258541.0,2.0,2.196149658461717,1.0,4.0,548.0,60.0,0.0,0.1104,80.21,13444.0,1.0,1.0,0.0,NE
1145,258542.0,2.0,1.2723885112164648,1.0,4.0,700.0,36.0,0.0,0.0371,196.12,12389.54,2.5,0.0,0.0,S
1146,258543.0,1.0,1.0,1.0,4.0,733.0,49.20178859192227,546.845677805743,0.06916073416363974,186.74418202366948,20872.500981676334,1.0,0.0,0.0,NE
1147,258544.0,2.0,1.097827431212054,1.0,4.0,788.0,78.0,0.0,-0.0016,22.96,31725.0,1.0,1.0,0.0,P
1148,258545.0,2.0,1.0924726296062757,1.0,4.0,818.0,63.0,0.0,0.0231,40.41,16309.0,1.0,1.0,0.0,NE
1149,258546.0,2.0,1.0307019562282118,1.0,4.0,742.0,40.0,0.0,0.0774,143.37,11259.93,3.0,1.0,0.0,NE
1150,258547.0,2.0,1.7891075726306431,1.0,4.0,620.0,65.0,0.0,0.039,140.31,28244.0,1.0,1.0,0.0,MW
1151,258548.0,2.0,2.0316001953189082,11.0,4.0,651.0,55.0,0.0,-0.0368,199.05,44343.0,1.0,1.0,0.0,S
1152,258549.0,2.0,1.7531081551189485,11.0,4.0,602.0,70.0,0.0,0.0138,113.47,39752.0,1.0,1.0,0.0,S
1153,258550.0,2.0,1.7762327917418803,11.0,4.0,654.0,57.95852183278626,0.0,0.02578832803148562,119.28369284098946,8448.0,1.0,0.0,0.0,PL
1154,258551.0,2.0,2.0475944310597933,11.0,4.0,651.0,71.0,0.0,0.0419,29.82,17322.0,2.0,0.0,0.0,S
1155,258552.0,2.0,1.0922348073915362,11.0,4.0,741.0,57.0,0.0,0.0644,81.18,14681.0,1.0,1.0,0.0,S
1156,258553.0,2.0,1.9845318687609026,11.0,4.0,636.0,63.0,0.0,0.0878,87.84,16331.0,1.0,1.0,0.0,NE
1157,258554.0,2.0,1.8796795239492128,11.0,4.0,597.0,84.0,0.0,0.1342,220.11,32017.0,1.0,1.0,0.0,MT
1158,258555.0,2.0,2.022663437887247,11.0,4.0,640.0,63.0,0.0,0.1203,108.08,15288.0,1.0,1.0,0.0,NE
1159,258556.0,2.0,2.085046586604712,11.0,4.0,654.0,57.0,0.0,0.0416,74.25,15771.0,1.0,1.0,0.0,NE
1160,258557.0,1.0,3.0,32.0,3.0,555.0,27.23327269289999,124.77512758360525,0.034591178915038455,261.6812013801659,11147.347627520634,1.0,0.0,0.0,NE
1161,258558.0,2.0,2.9133440193070697,32.0,3.0,565.0,19.0,0.0,0.0284,297.35,8599.0,1.0,0.0,0.0,S
1162,258559.0,2.0,2.343185710481,32.0,3.0,595.0,65.0,2410.0,-0.0237,47.59,25136.295381312266,1.0,0.0,0.0,MW
1163,258560.0,2.0,2.5821591649935196,72.0,4.0,638.0,69.0,58.70132093583648,-0.021132824995662648,44.30092024154739,23641.0,2.0,0.0,0.0,S
1164,258561.0,2.0,2.804016960842464,69.0,3.0,687.0,46.0,0.0,-0.005232250728609939,59.67498426256827,20379.116932930778,1.0,0.0,0.0,P
1165,258562.0,2.0,2.7356613556920193,69.0,3.0,658.0,70.0,0.0,-0.0186,-9.18,22121.0,1.0,0.0,0.0,MT
1166,258563.0,2.0,2.4979494544598335,69.0,3.0,642.0,60.0,0.0,-0.0205,52.88,23613.89338801067,1.0,0.0,0.0,S
1167,258564.0,1.0,3.0,69.0,3.0,706.0,50.843039047257356,0.0,0.01444727269962294,84.22738158876257,27651.335834013356,1.0,0.0,0.0,S
1168,258565.0,2.0,2.5022133745334703,69.0,3.0,616.0,65.0,0.0,-0.0172,0.96,23545.565128931135,1.0,0.0,0.0,P
1169,258566.0,2.0,2.509745361088831,69.0,3.0,612.0,57.0,90.3236739888524,-0.018829542372252015,7.622005778941006,24497.67922940577,1.0,0.0,0.0,MW
1170,258567.0,2.0,2.895481841672893,102.0,2.0,594.0,21.0,4020.0,0.0298,293.53,25187.04001853114,1.0,0.0,0.0,P
1171,258568.0,1.0,3.0,102.0,2.0,543.0,38.94088902365753,1729.2697081569702,0.00562523076724784,182.17018938542262,18523.153289472062,1.0,0.0,0.0,P
1172,258569.0,2.0,2.939512655069051,102.0,2.0,664.0,60.0,0.0,-0.016561688347817904,44.23100583325018,22633.263654408987,1.0,0.0,0.0,S
1173,258570.0,2.0,2.97272724876898,102.0,2.0,633.0,63.0,0.0,-0.0436,35.61,24025.33246580092,1.0,0.0,0.0,S
1174,258571.0,2.0,2.9899879152989235,102.0,2.0,507.0,37.80970964458962,1419.1434865453464,0.026369174419301512,173.7134191201601,20452.089284781996,1.0,0.0,0.0,MW
1175,258572.0,1.0,3.0,102.0,2.0,610.562516245992,60.050849736849955,878.6128902071847,-0.005022694688404994,99.56165737787347,34025.4476325616,1.0,0.0,0.0,MT
1176,258573.0,2.0,2.9775912235369146,102.0,2.0,744.0,52.688206756596735,0.0,0.007775517784562745,96.96427343274998,33742.0,3.0,1.0,0.0,P
1177,258574.0,2.0,2.9779700188995086,102.0,2.0,725.0,65.0,2220.0,0.0122,117.28,20877.120591726234,1.0,0.0,0.0,NE
1178,258575.0,2.0,2.908917482638751,102.0,2.0,699.0,56.0,0.0,0.0244,118.29,25403.677860426127,1.0,0.0,0.0,NE
1179,258576.0,2.0,2.971462228642864,102.0,2.0,665.0,39.0,0.0,-0.010007794846537282,62.254271943898146,22059.737415485295,2.0,0.0,0.0,MW
1180,258577.0,1.0,3.0,102.0,2.0,673.0536284011904,49.17331822911409,471.03269099757466,0.016658434556875962,117.9436176797554,35142.45551433264,1.0,0.0,0.0,P
1181,258578.0,1.0,2.0,105.0,1.0,608.0,42.457070502783154,1868.651003134349,0.0008919076140296207,167.6689977672326,24245.429376284283,1.0,0.0,0.0,S
1182,258579.0,1.0,2.0,105.0,1.0,652.0,51.779450959478616,0.0,-0.02726058254842202,47.681010349335466,24853.0,2.0,0.0,0.0,S
1183,258580.0,1.0,2.0,105.0,1.0,760.0,52.480963711443216,0.0,0.00896830320994549,108.84138897822505,51244.0,1.0,1.0,0.0,S
1184,258581.0,1.0,2.0,105.0,1.0,705.0,56.40454400223919,293.29821593094744,0.020463395010530405,114.08917175112852,26063.81815668977,1.0,0.0,0.0,MW
1185,258582.0,1.0,2.0,105.0,1.0,556.0,38.05221447216529,1561.8734354755406,0.00700486637114053,188.77012210275097,22551.13092651109,1.0,0.0,0.0,MW
1186,258583.0,1.0,2.0,105.0,1.0,702.0,56.00341611859705,225.81104561792145,0.020621651398199513,113.68028157619804,25108.46347072614,1.0,0.0,0.0,S
1187,258584.0,1.0,2.0,105.0,1.0,540.0,39.277861855165575,1280.0001227855828,0.004477222171330888,177.40899185309746,19175.007504335295,1.0,0.0,0.0,MW
1188,258585.0,1.0,2.0,105.0,1.0,9003.0,63.497647387557095,11086.9506530976,0.0032494468137962544,192.88974287574337,22896.480331997092,1.0,0.0,0.0,S
1189,258586.0,1.0,2.0,105.0,1.0,548.0,39.03560476414159,1349.8670939795625,0.005181925788659017,180.56006194015131,22329.10537094531,1.0,0.0,0.0,MW
1190,258587.0,1.0,2.0,105.0,1.0,523.0,40.39714681858942,1414.0435073852427,0.003101969871860942,171.44372789247294,18637.189652603593,1.0,0.0,0.0,S
1191,258588.0,1.0,2.0,105.0,1.0,455.0,41.6332388721201,1219.36418109944,0.029230282071695812,162.09243865747337,22118.242263433734,1.0,0.0,0.0,S
1192,258589.0,1.0,2.0,105.0,1.0,455.0,41.62292081413417,1218.9578304521326,0.029191594786544463,162.081531365983,22130.14191644535,1.0,0.0,0.0,S
1193,258590.0,1.0,2.0,105.0,1.0,455.0,41.6128289126303,1218.5425868303003,0.029152908594861752,162.06897616106446,17151.688485007526,1.0,0.0,0.0,S
1194,258592.0,1.0,2.0,105.0,1.0,455.0,41.593335388365674,1217.6863490132237,0.029075567498903075,162.03894144727894,17138.191905558517,1.0,0.0,0.0,S
1195,258593.0,1.0,2.0,105.0,1.0,455.0,41.58394268478823,1217.2457918266568,0.02903692926453998,162.0214968878598,17131.08754023146,1.0,0.0,0.0,S
1196,258594.0,1.0,2.0,105.0,1.0,475.8723309138895,55.078279585323834,0.0,0.006159810206102005,122.77056857261536,13594.068872537491,1.0,0.0,0.0,MW
1197,258595.0,1.0,2.0,105.0,1.0,455.0,41.56585111126301,1216.3400619453225,0.02895974618403545,161.98179984472452,17116.123353720242,1.0,0.0,0.0,S
1198,258596.0,1.0,2.0,105.0,1.0,673.0,49.996216335346986,0.0,-0.0032834765921401546,78.62407279933647,12017.75,1.0,0.0,0.0,S
1199,258597.0,1.0,2.0,105.0,1.0,455.0,41.548702320534574,1215.4035416782774,0.028882755846036064,161.93587943618567,17100.086656217212,1.0,0.0,0.0,S
1200,258598.0,1.0,2.0,105.0,1.0,519.0,40.863726092553655,1333.6328294661068,0.0023264218206272393,168.06297795691785,18867.865617309166,1.0,0.0,0.0,S
1201,258599.0,1.0,2.0,105.0,1.0,519.0,40.898465292160765,1327.8046893368305,0.0022676289957070557,167.80461798470327,18898.952121253275,1.0,0.0,0.0,S
1202,258600.0,1.0,2.0,105.0,1.0,519.0,40.93367323465745,1321.9749637366606,0.0022080439298259665,167.5428013561503,23031.14319973996,1.0,0.0,0.0,S
1203,258601.0,1.0,2.0,105.0,1.0,9002.0,63.23605485788098,11044.79924733954,0.003249381374081614,192.8982126082053,21355.424780026016,1.0,0.0,0.0,S
1204,258602.0,1.0,2.0,105.0,1.0,3799.787157105836,55.49664125651207,0.0,0.005013956063777717,121.79528964549782,25091.798517420175,1.0,0.0,0.0,P
1205,258603.0,1.0,2.0,105.0,1.0,562.0,40.40863245256612,985.5493589491124,0.003579948025544618,173.79943840687133,20873.25010538435,1.0,0.0,0.0,S
1206,258604.0,1.0,2.0,105.0,1.0,681.0,51.67096078220493,67.83693781235348,0.0013791315503085184,81.01958186405597,14657.165726883199,1.0,0.0,0.0,S
1207,258605.0,1.0,2.0,105.0,1.0,1631.6973276524054,55.60054811466901,0.0,0.004691104614404612,121.33038211176033,29827.08100963798,1.0,0.0,0.0,P
1208,258606.0,1.0,2.0,105.0,1.0,642.0,56.081510443282305,0.0,-0.022589803942698713,49.70870767878291,30206.5,1.0,1.0,0.0,NE
1209,258607.0,1.0,2.0,105.0,1.0,9003.0,63.13744416749695,11031.610536983795,0.004107100557218573,193.03166391183578,20772.61984766339,1.0,0.0,0.0,MW
1210,258608.0,1.0,2.0,105.0,1.0,463.0,41.185148025881375,1218.4002425422545,0.02807040255165546,162.69008401597247,20195.86969052001,1.0,0.0,0.0,S
1211,258609.0,1.0,2.0,105.0,1.0,463.0,41.180646865750596,1217.6708544012847,0.02803270510711213,162.63982815339313,20215.365581569375,1.0,0.0,0.0,S
1212,258610.0,1.0,2.0,105.0,1.0,463.0,41.17640764437512,1216.9366470185676,0.027995188858815943,162.58820614927788,20234.35817579022,1.0,0.0,0.0,S
1213,258611.0,1.0,2.0,105.0,1.0,528.0,41.229212912225314,953.0948042333538,0.001664828125147485,165.1194621311438,25824.687113056512,1.0,0.0,0.0,S
1214,258612.0,1.0,2.0,105.0,1.0,521.0,41.35812502062837,940.9368483973007,0.0014814822555568447,164.34557953820524,24098.575426633164,1.0,0.0,0.0,NE
1215,258613.0,1.0,2.0,105.0,1.0,598.0,62.57988835350605,0.0,-0.03211819380855452,23.40878397701487,24871.209312100294,1.0,0.0,0.0,P
1216,258614.0,1.0,2.0,105.0,1.0,473.0,39.47428702063915,1224.9089004446148,0.027266616769217447,163.80189949589604,20575.294078544433,1.0,0.0,0.0,P
1217,258615.0,1.0,2.0,105.0,1.0,588.0,48.93419561712751,141.5224612825617,-0.006561641694425863,127.70232682338013,27510.447457489947,1.0,0.0,0.0,P
1218,258617.0,1.0,2.0,105.0,1.0,652.0,53.86936069173247,0.0,-0.01787717866667209,41.78143578530597,26155.98314226471,1.0,0.0,0.0,S
1219,258618.0,1.0,2.0,105.0,1.0,696.0,53.747372193299945,295.22659927637403,0.003305930636907869,85.79405314620989,22669.87795979967,1.0,0.0,0.0,NE
1220,258619.0,1.0,2.0,105.0,1.0,690.0,53.130879284631725,226.98145444044263,0.001298095128065028,81.87781885125986,19440.7917552752,1.0,0.0,0.0,S
1221,258620.0,1.0,2.0,105.0,1.0,9002.0,62.9233535536326,11008.097767325673,0.004106401747639853,193.02893148323193,19522.506063237106,1.0,0.0,0.0,MW
1222,258621.0,1.0,2.0,105.0,1.0,9002.0,62.906865457037846,11006.58039142225,0.0041063466880650185,193.02868856711996,19427.76119195155,1.0,0.0,0.0,S
1223,258622.0,1.0,2.0,105.0,1.0,9003.0,62.89037178091848,11005.105556338098,0.004106291229018789,193.0284502966427,19333.290661951312,1.0,0.0,0.0,MT
1224,258624.0,1.0,2.0,105.0,1.0,706.0,54.51720315104802,416.50327131728875,0.02345154521485311,100.69806609878032,26108.52043507074,1.0,0.0,0.0,S
1225,258625.0,1.0,2.0,105.0,1.0,516.0,41.64642316146126,870.9164445780406,-0.004371679899537587,157.40823610368915,25231.54619029897,1.0,0.0,0.0,S
1226,258648.0,2.0,1.9999998611837326,23.0,3.0,700.0,61.0,851.4700316348732,0.08275136419624407,95.05037357868417,12235.755812316074,1.0,0.0,0.0,PL
1227,258649.0,2.0,2.2141231640465056,1.0,4.0,595.0,70.0,0.0,0.0123,68.46,25788.0,2.0,0.0,0.0,S
1228,258651.0,2.0,1.9999998298683512,23.0,3.0,723.0,59.0,0.0,0.0059,145.02,25997.808158997897,1.0,0.0,0.0,S
1229,258652.0,2.0,2.0000001299315775,11.0,4.0,638.0,66.10676443731921,0.0,0.045319167730477714,111.00874665651234,19449.0,2.0,0.0,0.0,NE
1230,258653.0,2.0,1.9999999742209043,23.0,3.0,638.0,73.0,300.09258862611665,-0.00034158504725121053,79.45609976055941,22094.30010386646,1.0,0.0,0.0,NE
1231,258654.0,2.0,1.9999999759924298,23.0,3.0,692.0,64.0,1280.0,0.1132,70.17,12210.0,5.0,1.0,1.0,MW
1232,258655.0,2.0,2.2044333765817044,1.0,4.0,589.0,56.0,0.0,0.0304,65.45,14680.0,1.0,1.0,0.0,NE
1233,258656.0,2.0,1.7961343565717753,23.0,3.0,731.0,29.0,0.0,0.0897,246.47,10516.0,1.0,0.0,0.0,S
1234,258657.0,2.0,1.7855932887933652,23.0,3.0,744.7049711633999,38.01863378661079,21.445027238926215,0.05048209417614459,146.4053723063208,10941.584541470655,1.0,0.0,0.0,NE
1235,258658.0,2.0,1.5250776250498888,23.0,3.0,785.0,43.0,0.0,0.0275,66.64,7513.0,1.0,0.0,0.0,NE
1236,258659.0,2.0,1.4827821059711386,1.0,4.0,609.1886625354956,61.84907170248571,0.0,0.02993551136513378,70.08198701812388,16524.898418771358,1.0,0.0,0.0,NE
1237,258660.0,2.0,2.0000000247614653,23.0,3.0,599.0,62.0,0.0,-0.067,32.04,49026.0,1.0,0.0,0.0,S
1238,258661.0,2.0,1.9999998592898791,23.0,3.0,685.0,25.0,0.0,-0.0376,70.11,4151.0,1.0,0.0,0.0,MW
1239,258662.0,2.0,1.7629406894918707,1.0,4.0,624.0,71.0,550.7391686611394,-0.014177321167399367,69.71631607927546,26554.591616676167,1.0,0.0,0.0,NE
1240,258663.0,2.0,2.1969945062301472,1.0,4.0,580.0,54.0,0.0,0.03522410136470681,74.24250337131916,18273.605903858883,1.0,0.0,0.0,S
1241,258664.0,2.0,1.5544433888513434,32.0,3.0,792.0,52.0,0.0,-0.0095,176.87,27062.0,1.0,1.0,0.0,S
1242,258665.0,2.0,2.0000000550557653,23.0,3.0,618.0,29.0,1020.0,-0.0597,123.58,16345.712907752957,1.0,0.0,0.0,NE
1243,258666.0,2.0,1.9999998325527901,23.0,3.0,680.0,69.0,95.18410963678357,0.0736127858637035,70.89222960219277,7582.586519075996,1.0,0.0,0.0,NE
1244,258667.0,2.0,1.9999999017827221,23.0,3.0,675.0,66.27299470593071,0.0,0.06852039602644261,134.75745534859092,5879.0,1.0,0.0,0.0,S
1245,258668.0,1.0,2.0,105.0,1.0,560.0,52.2348112339865,221.921051226898,-0.01382641471988228,116.40599830788804,26893.499702230958,1.0,0.0,0.0,S
1246,258669.0,2.0,1.8137788491778475,23.0,3.0,627.0,31.0,960.3147331873588,-0.04379893235459277,116.80631823071714,21762.036619996525,1.0,0.0,0.0,MW
1247,258670.0,1.0,1.3898601892575544,1.0,4.0,793.0,50.87862966989935,0.0,0.013292842727325824,94.53299465151446,17400.491008466688,1.0,0.0,0.0,MT
1248,258671.0,2.0,1.748559346015909,1.0,4.0,658.0,24.0,0.0,0.003910915764962163,131.30131262851117,12573.849011023094,1.0,0.0,0.0,S
1249,258672.0,2.0,1.7260654287691468,1.0,4.0,639.0,74.0,430.7833600201998,-0.009177435504269499,58.72696392691554,23772.355542004363,1.0,0.0,0.0,P
1250,258673.0,2.0,1.8023266757894083,23.0,3.0,628.0,58.0,2199.1974094032475,-0.014425354627379029,104.11699704371863,27002.429773885473,1.0,0.0,0.0,NE
1251,258674.0,1.0,2.0,105.0,1.0,753.344700430153,57.44150478700156,0.0,0.017685588273955073,130.98160070573923,14297.825601964443,1.0,0.0,0.0,NE
1252,258675.0,2.0,1.6694497064204847,23.0,3.0,754.0,54.32364037548739,0.0,0.007286302697020194,125.16360545679673,26586.0,2.5,0.0,0.0,S
1253,258676.0,2.0,1.7634618102504862,1.0,4.0,591.0,49.0,0.0,0.0747,106.25,12660.0,1.0,1.0,0.0,S
1254,258677.0,1.0,2.0,105.0,1.0,817.0,45.291632529833805,0.0,0.006104630072366842,137.80673777109575,13903.0,1.0,1.0,1.0,S
1255,258678.0,2.0,1.7808305168326843,23.0,3.0,621.0,60.0,2820.0,-0.0134,112.08,15849.460381203478,1.0,0.0,0.0,S
1256,258679.0,2.0,1.4108294494078453,1.0,4.0,745.0,56.0,0.0,0.0433,118.47,20782.0,1.0,0.0,0.0,NE
1257,258680.0,2.0,1.999999958230619,23.0,3.0,701.0,37.0,0.0,0.0345,166.41,20567.610188025043,1.0,0.0,0.0,P
1258,258681.0,2.0,1.2803930558877457,1.0,4.0,788.0,52.0,0.0,0.0103,90.86,18143.0,1.0,1.0,0.0,NE
1259,258682.0,2.0,1.7257055139173674,1.0,4.0,671.0,58.0,0.0,0.015,55.13,16121.0,1.0,1.0,0.0,NE
1260,258683.0,2.0,1.6916309260008087,1.0,4.0,659.0,72.0,0.0,-0.0078,52.4,36188.0,1.0,0.0,0.0,NE
1261,258685.0,2.0,1.7116666503520415,1.0,4.0,711.0,49.53151344325536,0.0,0.010993972479058717,126.53123478699342,34478.0,1.0,0.0,0.0,MT
1262,258686.0,2.0,1.7643013532462182,11.0,4.0,671.0,63.0,0.0,0.1213,121.58,16227.214602391834,1.0,0.0,0.0,MT
1263,258687.0,2.0,1.999999869642729,23.0,3.0,686.0,35.0,0.0,-0.0198,51.9,5048.0,1.0,0.0,0.0,NE
1264,258688.0,2.0,1.5491790250706947,1.0,4.0,703.0,64.0,0.0,0.0155,156.34,36551.0,1.0,1.0,0.0,S
1265,258689.0,2.0,1.7499948828706338,11.0,4.0,592.0,57.0,336.25582237434327,0.07872499736712195,94.20759268375811,16048.506247465142,1.0,0.0,0.0,WE
1266,258690.0,2.0,1.5304460964293225,1.0,4.0,671.0,75.0,0.0,-0.0007,20.69,21550.0,1.0,1.0,0.0,NE
1267,258691.0,2.0,2.000000040042868,50.0,3.0,726.0,72.0,0.0,0.013999999999999999,64.75,26609.0,1.0,0.0,0.0,MW
1268,258692.0,2.0,1.6572652446722547,1.0,4.0,663.0,34.0,0.0,-0.0074,217.62,15067.0,1.0,1.0,0.0,MW
1269,258693.0,1.0,2.0,105.0,1.0,692.0,47.94360340724229,0.0,0.025761053335808092,126.02711883835539,23640.302683775863,1.0,0.0,0.0,MW
1270,258694.0,2.0,1.6442037160583152,23.0,3.0,741.0,29.0,0.0,0.0778,150.95,6983.0,1.0,0.0,0.0,S
1271,258695.0,1.0,2.0,105.0,1.0,665.0,56.89600136634003,0.0,0.04156909957868319,122.45874932652552,27284.0,1.0,1.0,0.0,S
1272,258696.0,2.0,1.680632468896375,1.0,4.0,680.0,60.0,5230.0,-0.0085,242.07,16527.924832281322,1.0,0.0,0.0,S
1273,258697.0,2.0,1.6861473620468286,11.0,4.0,602.0,53.0,0.0,0.1263,94.76,13354.0,1.0,1.0,0.0,P
1274,258698.0,2.0,1.83726776224822,23.0,3.0,703.0,49.580674738336334,400.0,0.04099182020591837,108.27516208266611,13034.192539832644,1.0,0.0,0.0,MW
1275,258699.0,2.0,1.750344936989648,23.0,3.0,664.0,63.0,0.0,0.0605,122.3,13729.374235496502,1.0,0.0,0.0,MW
1276,258700.0,2.0,1.5855303091657642,1.0,4.0,627.0,61.0,0.0,-0.0337,49.49,23690.457340190726,1.0,0.0,0.0,WE
1277,258701.0,2.0,1.7619010926184098,23.0,3.0,681.0,39.0,1700.0,0.1594,148.89,14896.902863526835,1.0,0.0,0.0,MW
1278,258702.0,1.0,2.0,105.0,1.0,717.0,51.93558662182504,0.0,0.028779291889335274,126.45013878833112,21703.68478445764,1.0,0.0,0.0,NE
1279,258703.0,1.0,2.0,105.0,1.0,717.0,51.806064423115274,0.0,0.02899309788844209,126.9340139162619,21665.778042921804,1.0,0.0,0.0,NE
1280,258704.0,1.0,2.0,105.0,1.0,717.0,51.6744415262217,0.0,0.03973682113122829,137.19091709964877,21627.793827904698,1.0,0.0,0.0,NE
1281,258705.0,1.0,2.0,105.0,1.0,536.0,53.63262868698944,430.2587127527029,0.05878172593176092,100.8863764835686,20155.56565673451,1.0,0.0,0.0,S
1282,258706.0,1.0,2.0,105.0,1.0,9003.0,61.54262712311246,11032.031526451374,-0.0013427063428948069,167.31596067380164,13609.329621310197,2.0,0.0,0.0,S
1283,258707.0,2.0,1.6872561652003144,23.0,3.0,662.0,67.0,254.28355685808333,0.05101843043507163,105.44175858577894,20744.6768893753,1.0,0.0,0.0,S
1284,258708.0,2.0,1.7639702491657572,23.0,3.0,712.0,59.0,0.0,-0.0211,118.46,20743.498415071874,1.0,0.0,0.0,S
